Output Power (W)	Diode 1 Current (A)	Diode 2 Temp (C)	Diode 2 Current (A)	LBO Set Temp (C)	Diode 2 Set Temp (C)	Diode 2 Max Current (A)	Diode 1 Set Temp (C)	Power Supply Hours (hr)	Baseplate Temp (C)	LBO Temp (C)	Diode 2 Photocell Voltage (V)	Set Power (W)	Diode 1 RCF	Diode 1 Temp (C)	Diode 1 Photocell Voltage (V)	Diode 2 Heatsink Temp (C)	Vanadate Temp (C)	Diode 1 Max Current (A)	Etalon Temp (C)	Current (A)	Diode 2 RCF	Laser Head Hours (hr)	Diode 2 Hours (hr)	Vanadate Set Temp (C)	Diode 1 Hours (hr)	Diode 1 Heatsink Temp (C)
2016-07-20 15:23:33.911864	1.98810000e+01	5.30000000e+01	2.09200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15900000e+01	3.21000000e+00	3.31300000e+01	3.01000000e+01	6.71600000e+01	4.49700000e+01	5.47700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.29300000e+01
2016-07-20 15:23:34.317897	1.99870000e+01	5.30000000e+01	2.15900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15900000e+01	3.26000000e+00	3.34700000e+01	3.01000000e+01	6.71600000e+01	4.50000000e+01	5.48400000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.22700000e+01
2016-07-20 15:23:34.700818	1.98080000e+01	5.30000000e+01	2.08800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49890000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23000000e+01	3.23000000e+00	3.34200000e+01	3.00700000e+01	6.71600000e+01	4.50000000e+01	5.48100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25100000e+01
2016-07-20 15:23:35.112957	2.01660000e+01	5.30000000e+01	2.12900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23000000e+01	3.24000000e+00	3.32400000e+01	3.00800000e+01	6.71600000e+01	4.49600000e+01	5.49600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.23800000e+01
2016-07-20 15:23:35.458782	2.01340000e+01	5.30000000e+01	2.12900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18500000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21600000e+01	3.23000000e+00	3.28400000e+01	3.00500000e+01	6.71600000e+01	4.49900000e+01	5.47500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.32300000e+01
2016-07-20 15:23:35.836942	1.97970000e+01	5.30000000e+01	2.07600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21600000e+01	3.25000000e+00	3.38900000e+01	3.00800000e+01	6.71600000e+01	4.49900000e+01	5.48800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.23400000e+01
2016-07-20 15:23:36.237880	2.01870000e+01	5.30000000e+01	2.17100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	3.23000000e+00	3.36100000e+01	3.00800000e+01	6.71600000e+01	4.49900000e+01	5.46900000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.26500000e+01
2016-07-20 15:23:36.640072	1.98180000e+01	5.30000000e+01	2.12400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23000000e+01	3.26000000e+00	3.36700000e+01	3.00700000e+01	6.71600000e+01	4.49800000e+01	5.48200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25100000e+01
2016-07-20 15:23:36.956747	1.99660000e+01	5.30000000e+01	2.12400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18400000e+01	3.23000000e+00	3.36100000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.48300000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.26300000e+01
2016-07-20 15:23:37.373645	1.99870000e+01	5.30000000e+01	2.15600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21000000e+01	3.23000000e+00	3.30200000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.47500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.30400000e+01
2016-07-20 15:23:37.769998	2.01030000e+01	5.30000000e+01	2.07600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49850000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21000000e+01	3.22000000e+00	3.32000000e+01	3.00600000e+01	6.71600000e+01	4.49700000e+01	5.47000000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.27100000e+01
2016-07-20 15:23:38.171956	1.98290000e+01	5.30000000e+01	2.16300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.13000000e+01	3.22000000e+00	3.38600000e+01	3.00500000e+01	6.71600000e+01	4.49600000e+01	5.47800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.28600000e+01
2016-07-20 15:23:38.478594	2.01240000e+01	5.30000000e+01	2.16300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.24900000e+01	3.24000000e+00	3.38800000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	5.47500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.31000000e+01
2016-07-20 15:23:38.875835	2.01130000e+01	5.30000000e+01	2.09400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.19000000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.24900000e+01	3.25000000e+00	3.32800000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	5.46700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.22900000e+01
2016-07-20 15:23:39.276779	1.99660000e+01	5.30000000e+01	2.09200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.13600000e+01	3.24000000e+00	3.38700000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	5.47100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25500000e+01
2016-07-20 15:23:39.649856	2.00710000e+01	5.30000000e+01	2.14200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18300000e+01	3.23000000e+00	3.31300000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	5.47700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.30600000e+01
2016-07-20 15:23:39.985739	1.97760000e+01	5.30000000e+01	2.14200000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21900000e+01	3.23000000e+00	3.36900000e+01	3.00600000e+01	6.71600000e+01	4.49600000e+01	5.48900000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.26000000e+01
2016-07-20 15:23:40.397735	1.98390000e+01	5.30000000e+01	2.13500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22700000e+01	3.25000000e+00	3.31700000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.48200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25900000e+01
2016-07-20 15:23:40.808815	1.99660000e+01	5.30000000e+01	2.04500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22700000e+01	3.24000000e+00	3.33000000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.47600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.24700000e+01
2016-07-20 15:23:41.181835	2.01870000e+01	5.30000000e+01	2.12800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20400000e+01	3.24000000e+00	3.36300000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.49100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.29400000e+01
2016-07-20 15:23:41.527778	2.01340000e+01	5.30000000e+01	2.10000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18300000e+01	3.24000000e+00	3.31500000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.48100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.23300000e+01
2016-07-20 15:23:41.933958	1.98710000e+01	5.30000000e+01	2.10000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49840000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18000000e+01	3.26000000e+00	3.35600000e+01	3.00400000e+01	6.71600000e+01	4.49800000e+01	5.48600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.28700000e+01
2016-07-20 15:23:42.312178	1.98180000e+01	5.30000000e+01	2.12600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49840000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18000000e+01	3.21000000e+00	3.33800000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	5.47700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.22400000e+01
2016-07-20 15:23:42.709067	2.01450000e+01	5.30000000e+01	2.14400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23400000e+01	3.26000000e+00	3.31400000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.47800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.22400000e+01
2016-07-20 15:23:43.110701	1.98290000e+01	5.30000000e+01	2.17300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23600000e+01	3.26000000e+00	3.33100000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.48700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.26100000e+01
2016-07-20 15:23:43.422722	1.99870000e+01	5.30000000e+01	2.17300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19100000e+01	3.24000000e+00	3.32600000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.48100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.31600000e+01
2016-07-20 15:23:43.818821	2.02400000e+01	5.30000000e+01	2.13400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18500000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19100000e+01	3.23000000e+00	3.36200000e+01	3.00600000e+01	6.71600000e+01	4.49900000e+01	5.47400000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.27600000e+01
2016-07-20 15:23:44.225834	2.00390000e+01	5.30000000e+01	2.02000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.13900000e+01	3.25000000e+00	3.31400000e+01	3.00600000e+01	6.71600000e+01	4.49900000e+01	5.47700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.28200000e+01
2016-07-20 15:23:44.532608	2.00710000e+01	5.30000000e+01	2.07400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18500000e+01	1.49820000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21200000e+01	3.24000000e+00	3.38000000e+01	3.00600000e+01	6.71600000e+01	4.49800000e+01	5.48300000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.22700000e+01
2016-07-20 15:23:44.934691	1.98810000e+01	5.30000000e+01	2.07400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22100000e+01	3.24000000e+00	3.37000000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.47300000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25200000e+01
2016-07-20 15:23:45.336037	1.99870000e+01	5.30000000e+01	2.08800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22100000e+01	3.23000000e+00	3.34100000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.46900000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.20600000e+01
2016-07-20 15:23:45.742665	2.02290000e+01	5.30000000e+01	2.13300000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23800000e+01	3.25000000e+00	3.30900000e+01	3.00300000e+01	6.71600000e+01	4.50000000e+01	5.47000000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.22800000e+01
2016-07-20 15:23:46.049651	1.99340000e+01	5.30000000e+01	2.10800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49760000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15100000e+01	3.26000000e+00	3.38500000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.47700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.29400000e+01
2016-07-20 15:23:46.451867	1.99550000e+01	5.30000000e+01	2.10800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16000000e+01	3.24000000e+00	3.31100000e+01	3.00500000e+01	6.71600000e+01	4.50100000e+01	5.48200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.27100000e+01
2016-07-20 15:23:46.852889	2.02610000e+01	5.30000000e+01	2.07400000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16000000e+01	3.24000000e+00	3.30900000e+01	3.00500000e+01	6.71600000e+01	4.50000000e+01	5.47500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.29600000e+01
2016-07-20 15:23:47.225726	2.00290000e+01	5.30000000e+01	2.06600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49750000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20100000e+01	3.24000000e+00	3.32600000e+01	3.00400000e+01	6.71600000e+01	4.50000000e+01	5.46600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.31800000e+01
2016-07-20 15:23:47.632677	2.00710000e+01	5.30000000e+01	2.15500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49810000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19200000e+01	3.25000000e+00	3.33400000e+01	3.00600000e+01	6.71600000e+01	4.50000000e+01	5.47500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25400000e+01
2016-07-20 15:23:47.972945	1.98600000e+01	5.30000000e+01	2.15500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16600000e+01	3.25000000e+00	3.37100000e+01	3.00300000e+01	6.71600000e+01	4.50200000e+01	5.46700000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.31400000e+01
2016-07-20 15:23:48.340786	2.01660000e+01	5.30000000e+01	2.16100000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.16600000e+01	3.26000000e+00	3.33900000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.48300000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25700000e+01
2016-07-20 15:23:48.742816	1.98390000e+01	5.30000000e+01	2.12500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49760000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.19500000e+01	3.25000000e+00	3.28900000e+01	3.00400000e+01	6.71600000e+01	4.49900000e+01	5.48200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.20300000e+01
2016-07-20 15:23:49.144663	2.01760000e+01	5.30000000e+01	2.13800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49860000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.22300000e+01	3.22000000e+00	3.27600000e+01	3.00400000e+01	6.71600000e+01	4.49300000e+01	5.46200000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.32500000e+01
2016-07-20 15:23:49.489806	1.98180000e+01	5.30000000e+01	2.13800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25500000e+01	3.23000000e+00	3.35000000e+01	3.00400000e+01	6.71600000e+01	4.49700000e+01	5.48600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.27300000e+01
2016-07-20 15:23:49.862692	1.98080000e+01	5.30000000e+01	2.13800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.25500000e+01	3.25000000e+00	3.27400000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	5.47600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.28500000e+01
2016-07-20 15:23:50.274790	2.00710000e+01	5.30000000e+01	2.10700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49780000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20300000e+01	3.25000000e+00	3.33600000e+01	3.00200000e+01	6.71600000e+01	4.49700000e+01	5.47500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.26300000e+01
2016-07-20 15:23:50.676644	2.02500000e+01	5.30000000e+01	2.06500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49770000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.15300000e+01	3.28000000e+00	3.30400000e+01	3.00500000e+01	6.71600000e+01	4.49400000e+01	5.47800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.25000000e+01
2016-07-20 15:23:50.988630	1.98920000e+01	5.30000000e+01	2.06500000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21200000e+01	3.24000000e+00	3.27600000e+01	3.00300000e+01	6.71600000e+01	4.49900000e+01	5.48100000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.30100000e+01
2016-07-20 15:23:51.404877	1.99760000e+01	5.30000000e+01	2.09600000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.21200000e+01	3.24000000e+00	3.34800000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	5.47600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.19100000e+01
2016-07-20 15:23:51.806794	2.00710000e+01	5.30000000e+01	2.13700000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49800000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.23700000e+01	3.24000000e+00	3.27300000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	5.47800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.24400000e+01
2016-07-20 15:23:52.203944	2.01870000e+01	5.30000000e+01	2.08800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18600000e+01	1.49790000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.18100000e+01	3.27000000e+00	3.37400000e+01	3.00200000e+01	6.71600000e+01	4.49600000e+01	5.47800000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.26300000e+01
2016-07-20 15:23:52.515787	2.01130000e+01	5.30000000e+01	2.08800000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18900000e+01	1.49850000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	3.22000000e+00	3.35700000e+01	3.00500000e+01	6.71600000e+01	4.49700000e+01	5.48600000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.24800000e+01
2016-07-20 15:23:52.917628	2.01130000e+01	5.30000000e+01	2.08900000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18800000e+01	1.49850000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.20800000e+01	3.26000000e+00	3.37700000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.47300000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.24300000e+01
2016-07-20 15:23:53.323902	2.00600000e+01	5.30000000e+01	2.11000000e+01	4.90000000e+01	1.49800000e+02	2.11700000e+01	6.25600000e+01	2.20000000e+01	6.37629000e+03	3.18700000e+01	1.49830000e+02	5.00000000e+00	2.00000000e+01	0.00000000e+00	2.13800000e+01	3.28000000e+00	3.30000000e+01	3.00300000e+01	6.71600000e+01	4.49700000e+01	5.46500000e+01	0.00000000e+00	6.37629000e+03	4.02121000e+03	3.00000000e+01	2.74883000e+03	3.23000000e+01
